5.646974132218318,4.8071952698758755
3.52393371488943,4.926424040467144
5.229993326127073,5.479868332009982
5.815978187796748,5.811440034280912
3.946840971130952,4.56961817739465
5.973857686714479,4.26036686560722
5.262598330791701,3.289442291694966
4.768914617896844,5.400609119333584
6.0123348698521895,5.56981224048665
5.863277616196347,3.828772706588583
5.1819346780797835,4.584901069058076
4.869327719003118,5.1288051347153285
5.837999829322457,5.6354056893871896
5.454232724005054,6.910983162111699
6.766841412538952,4.54078926966648
5.83779069243014,5.591179847292203
6.709885851326514,5.804175614336804
6.797491848134825,4.081561938151014
5.673425410343875,5.4454465323971775
5.13518724651486,6.434679115875907
5.073261756545375,4.477242770842552
7.100656516003003,4.121417094383945
5.470923106992491,6.03123527468432
4.474392731308628,5.408871910800407
4.510517958955703,4.409063204175364
5.163730280255222,3.7607129794278364
6.286381896722983,5.8487467330113025
7.168813945496687,5.86294351030217
5.4858904102206685,5.381669599657084
6.703870014648076,5.679631494387721
3.4572360126060913,4.683362285169898
4.875928479664734,5.247626876846183
5.421821890556353,5.628548949994697
5.052787119776472,5.191680171930799
4.843206074168251,5.573107895064791
5.321459439681771,4.134333537565335
4.861707488761642,7.3239563156289105
4.751215136039484,5.781007694217916
2.445985351865278,5.424495582403334
5.297551673213365,5.875942675256297
4.728494034233237,3.4887194329039177
3.791782934132817,6.806829117601819
7.247960855111953,6.491048073930477
4.059056408789134,6.359589192503556
5.22359144422247,5.75745297569926
4.153235929593338,3.0999017137343814
4.15341686454632,5.521891925153195
3.6041390617461646,6.373848346885766
5.223940009265613,6.210892042164121
3.876139851731552,5.203182734654842
5.472993446158144,4.172898056898672
4.385196029298466,5.2372528042128845
5.23410322782479,4.516943601860858
5.742381722465263,4.146552204304548
5.862548843182914,5.839617688497416
3.9005115896562903,6.762697635759632
5.026668717563749,4.843157701380793
4.827417476552884,5.3159701514208555
7.112032457743318,4.627460918538035
4.9716753555749715,4.587498121782066
5.127065450117995,5.055005722974831
5.78952456361769,5.737503149506132
5.5960320108651,4.7569913557872745
3.746790595184433,4.221991359129752
6.801128102309032,5.028485634887435
5.48359736233136,5.214436541286494
5.034860086745806,4.438194844561138
5.832733605108579,5.595658979690135
5.30643292477767,5.919046860778641
5.853614696267782,6.189796992715465
5.239861015939072,5.118092713256112
4.710449816994893,4.885154216177943
4.1926895066868966,4.790416449888792
4.490629906721345,4.305605725648964
3.8762450937353568,5.2368209867459
4.495370463323408,4.623440173624335
5.256497403714332,4.739942544138754
4.195209356852078,3.623863519812179
4.037700054478614,4.35580356230758
6.119564227674106,5.274342901511833
4.967294380513765,5.078193783939105
6.510498900989758,4.766971171276336
5.097773097856457,2.9838324563081198
5.8662158128820865,4.381032835930334
6.247098356097107,4.579668626785159
4.850690150335672,5.260303187542641
4.990304305203796,4.349683751130429
4.70478145190414,5.641095980021401
6.076885989618167,5.730745404465161
5.108843351750203,4.127494211850921
5.117593619940939,5.757661859495852
3.9893383174517454,4.9793553326344275
5.583142752097365,5.5000892167468
3.243460339493165,6.6727302741370345
6.368348002837918,5.938004962118437
5.739424204581779,4.284102130357356
6.2776514510951555,5.1560910727677225
7.015475858539501,5.219959011213273
4.272045645307998,5.283283009876789
2.7055643818843507,4.892156928116875
3.833372674210355,7.128153230227259
4.597071394861935,6.924763390051117
6.005188934438154,4.904232451055899
4.894387451784188,4.135747260422728
4.705107625427657,5.180458950836288
5.078536687106969,5.125230388637477
5.633541654743178,5.225031537286316
